"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs11717975",-0.0782948199619252,0.0422883004951384,0.0045,0.120699782927429,0.0052,0.0267173717320039,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs12422102",0.00311503321824711,0.024894203803586,0.0106,-0.0802684019383813,0.0027,0.0174447627739073,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs147114449",-0.0483779381582947,0.0849218545729827,-0.0118,0.321302540383647,0.0117,0.0648340236377092,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs1796333",0.00529560718280793,0.0358964443942203,-0.0033,-0.114481867857165,0.0044,0.0258891715012508,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs34463696",-0.0279849794057155,0.0370466182386365,0.0067,0.122861231640188,0.0047,0.0263518444410168,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs4607435",-0.0137199691706488,0.0270653111458439,7e-04,0.084793464138113,0.0034,0.0184439679040949,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs4912548",-0.00716353890428302,0.0311072922151316,8e-04,0.100693351079953,0.0039,0.0225988711857467,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs4938609",0.0661502768768326,0.080303116857868,-0.0106,0.230327336933761,0.0104,0.0512759389200468,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs6078273",-0.0740802239831584,0.033268728589984,-0.0019,0.09697528318935,0.0032,0.0219246252761022,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs6737318",-0.0154831516370209,0.027280212586836,-0.0088,0.0835152458482177,0.0035,0.018865839518437,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs7017946",0.080282038619411,0.0481826214050431,2e-04,0.146677116726708,0.0062,0.0330977445205328,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs72719172",-0.0409016749105773,0.0611344277317259,-0.0054,0.213586521662779,0.008,0.0443562517589144,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs7577635",0.0195577979725152,0.0232856809492227,-0.0031,-0.0780398209188899,0.0025,0.0169452942114471,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs76013678",-0.0515611187994069,0.0596493577959939,-0.0091,0.161541511357851,0.0069,0.0347992669301499,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs76402879",-0.00889255001483564,0.0912662213078485,0.0248,0.310450136215629,0.0114,0.0655673844854955,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
"rs77471963",0.00369584046298916,0.037033052131894,0.0028,-0.123644180991801,0.005,0.0264528238171544,"BMI","LongSleep","AF",2.23787080229738,20.2233477399295
