"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs10814430",-0.00557915702838503,0.0403028736473932,-0.0028,0.309988914524315,0.0029,0.069349,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs116950478",0.0095573283806774,0.0638128539332867,2e-04,0.472544149389842,0.0052,0.106314,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs11735585",-0.0396574304561766,0.0316593282862117,0.0011,0.272870419496569,0.0027,0.0616961,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs138250961",0.226106747505628,0.0953190171986827,-0.0043,0.727862567648398,0.0096,0.158689,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs138971980",-0.0781165558448445,0.134318431518706,-0.0082,0.931466987723653,0.0103,0.190514,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs1394833",0.0066129265842215,0.0420974591594937,0.006,0.317973615881657,0.0034,0.0708095,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs140045289",0.0125643628198306,0.1424040054255,0.0051,0.836844846067012,0.0114,0.187137,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs145916213",0.0462343943583962,0.0931189102432627,-4e-04,0.675090128859826,0.0078,0.149385,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs1777334",0.000895708823223051,0.0314051092392331,0.0016,-0.281124950772763,0.0022,0.0615623,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs2934126",0.0315101700699243,0.0315290292429049,-0.0045,-0.270908865821506,0.0027,0.0612749,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs3016887",0.134516697425449,0.0891749821862821,-0.0075,0.666510554599453,0.0076,0.149408,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs304128",-0.0579936409795657,0.0471111410492504,-0.0026,0.331229948379266,0.0033,0.0730405,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs61891046",0.0331843426398978,0.0417600258539564,0.0066,0.343674807151713,0.0036,0.0730281,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs72798575",0.000207807136210689,0.0726992586314996,-0.0029,0.501593135202385,0.0066,0.112087,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
"rs73168175",0.0795418231303536,0.0561555195409675,0.0011,0.407003923524181,0.0048,0.0907653,"BMI","LongSleep","CKD",0.983424828513975,7.16643031379722
