"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs1079208",0.0369654316273535,0.0291646094585377,0,0.0391630191813239,0.0025,0.00848663,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs11056489",0.0182656852827151,0.0370627105293003,0.0022,0.0492757605341451,0.0035,0.0111228,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs11068847",0.0649612741676281,0.0932106406452789,0,0.124754235833472,0.01,0.0274765,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs1120805",0.0220478842967547,0.0353299746571991,0.0093,-0.043988460820757,0.0036,0.00992817,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs116931670",-0.00988721864186838,0.051971522823282,0.0066,-0.0816060123310791,0.0056,0.0170103,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs117312222",0.00252038818229499,0.0616580875708971,0.0082,0.078321226775196,0.0061,0.0163324,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs117315629",-0.126299185731663,0.107562516389813,-0.0108,0.129860914654397,0.0104,0.0288176,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs11759410",0.0420254285839453,0.0589045551967612,-0.0103,-0.0768356889930365,0.0055,0.0167391,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs11883812",-0.00261797993980057,0.048069772872239,4e-04,0.0620917803069849,0.0044,0.0132316,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs12215640",-0.00253520069197943,0.0550309287303699,-0.0169,0.0766091273698901,0.0053,0.017058,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs12658268",0.0217542211662566,0.0332724839142819,0.0055,-0.0437324758650054,0.0031,0.00967513,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs186360618",-0.00881907195089901,0.0444133635174537,0.0286,0.0616593803867278,0.0131,0.0138933,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs2784119",0.00921119304259264,0.0275169633136313,0.0044,-0.0345790224865275,0.0025,0.00779176,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs3025653",-0.000830324950832439,0.0638432729612794,0.0064,0.0831271765738819,0.0058,0.0168777,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs34499190",0.0131946664427284,0.0665609480069073,-0.018,-0.0869488334909697,0.007,0.0195776,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs34837036",0.0512374256933233,0.0353846425824591,-0.0037,-0.0488216146639937,0.0037,0.0107918,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs429358",-0.0989251903550535,0.0414284971844685,-0.0221,-0.0550772867702816,0.004,0.0111589,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs7141168",0.0259653279625873,0.0284765924759156,-0.0017,0.0366115429965666,0.0026,0.00804729,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs71616678",0.00330694905540553,0.0376260414251298,0.0028,0.0473605713598376,0.0038,0.0105559,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs72821628",0.0339780500261047,0.0322392177206105,-0.0059,-0.0418621185951383,0.0033,0.00911522,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs76027431",-0.022825499158307,0.106223961403128,0.0057,0.152875581520542,0.0099,0.0329329,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
"rs8084408",0.0127549859541527,0.0329880481458764,-0.0017,-0.040604309881942,0.0033,0.00913325,"BMI","Sleepiness","CKD",3.56040466373368,15.1931289129878
