"SNP","beta_outcome","se_outcome","beta_exp1","beta_exp2","se_exp1","se_exp2","exp1","exp2","outcome","cond_F_stat_exp1","cond_F_stat_exp2"
"rs10906974",-0.00128104910915673,0.0337504870518438,-0.0018,0.03842133144693,0.0027,0.00867291105652462,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs11212405",-0.0283492772586215,0.0314325159591887,-0.0059,0.0367865798191578,0.0029,0.00816563535901684,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs112324736",-0.00253362440045494,0.0393564557021648,-0.0199,0.0460590007016031,0.0036,0.0101205042562046,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs112922765",-0.0194192837115207,0.0432826385387207,-1e-04,-0.0503372417809703,0.0041,0.0113604326608406,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs11704388",0.0546006909423175,0.095403309207558,0.0018,-0.124466754977815,0.0084,0.0280891245613827,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs11712192",0.00740799864105041,0.0383059428598472,-0.0014,-0.0469887520816871,0.0031,0.0106039774384801,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs11951138",0.0216451215723449,0.0655870889874266,-0.0046,-0.0819552400260268,0.0057,0.0181445395428608,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs12283611",0.00127418246222394,0.0311224182760078,-3e-04,0.039144458755582,0.0029,0.00856318073215216,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs12487067",0.0210972958500835,0.0592862369155935,0.0138,0.070646695717677,0.0057,0.0149148130591809,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs13190937",0.00701471239224365,0.0330847822838649,0.0042,-0.0363502502887648,0.0025,0.00816867095201467,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs16903499",-0.00310226369334793,0.0352056490131854,-0.0038,0.0418335328339448,0.0029,0.00919066444784853,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs17354185",-0.00977577662200969,0.0371066145214989,-0.002,-0.0483109935553174,0.0031,0.010435691810087,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs17793354",0.0613806030135965,0.0531615585167348,-0.0048,-0.0626621220589093,0.0043,0.0138800012452113,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs180726314",0.0250062582290925,0.124903666382549,-0.0089,-0.170566579192874,0.0139,0.0383152431176766,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs2570501",0.0628385725100773,0.0340775392080063,-1e-04,-0.0464355283042039,0.0028,0.00932185322734153,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs283256",-0.0118784080624918,0.0335123625878845,-7e-04,-0.041057891745197,0.0028,0.00890194758702895,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs303753",0.051880641831128,0.0321625252196537,0.0207,-0.0381521300667121,0.0026,0.00824698851637072,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs35449613",-0.0157574571316326,0.0638204012690639,-0.0029,0.0820942606533755,0.006,0.0174942709701334,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs4560653",-0.00925207525530692,0.0354169768872398,-0.0111,-0.0435471834065748,0.0033,0.00985395971469579,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs58941960",0.0408650707784574,0.0438453290390437,-0.0159,0.0568410139815008,0.0041,0.0116998068338859,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs60994383",-0.0891598181018558,0.0375246531261005,-0.002,-0.0481569476219623,0.0035,0.00954805443874824,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs62032791",0.0307347325801264,0.0326052037309488,0.0038,0.0377925746856219,0.0031,0.00840937524487929,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs6491653",0.0195694861527075,0.039597800967437,-0.0083,0.0482539828441425,0.0038,0.0109089833178867,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs7144365",-0.0425395915429509,0.0309585952857514,-1e-04,-0.0381191767613226,0.0025,0.00861283848927035,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
"rs73204557",0.00212534929348937,0.050764132496965,-0.0046,-0.0730451877408275,0.0052,0.0163877541495734,"BMI","Insomnia","HF",5.88989259071084,21.1785033560622
